show_id,type,title,director_id,date_added,release_year,rating,duration,description,year_added,month_added
s404,tv show,the movies that made us,2,2021-07-23,2021,tv-ma,2 Seasons,"these blockbusters brought us together and gave us the time of our lives. meet the actors, directors and industry insiders who made them happen.",2021,7
s405,movie,9to5: the story of a movement,2,2021-07-22,2021,tv-ma,85 min,"in this documentary, female office workers in '70s boston inspire change with a call for better pay, more opportunities and an end to sexual harassment.",2021,7
s406,movie,chhota bheem - dinosaur world,249,2021-07-22,2015,tv-y,65 min,"when a scientist has trouble caring for his secret baby dinosaur, he takes bheem and friends back in time to return the pet to its natural habitat.",2021,7
s407,movie,chhota bheem - neeli pahaadi,250,2021-07-22,2013,tv-y7,64 min,"things get spooky when bheem and his buddies travel to the border of dholakpur, known for its eerie history and rumored to be haunted.",2021,7
s408,movie,chhota bheem & ganesh,250,2021-07-22,2009,tv-y7,68 min,"bheem and lord ganesha join forces to save dholakpur from fire-spitting dragons, who have also captured ganesh’s mouse companion!",2021,7
s409,movie,chhota bheem & krishna: mayanagari,250,2021-07-22,2011,tv-y7,67 min,young lord krishna has fallen for demoness maayandri’s revenge plot against him! can bheem rescue him and thwart maayandri’s other destructive plans?,2021,7
s410,movie,chhota bheem & krishna: pataliputra- city of the dead,250,2021-07-22,2010,tv-y7,66 min,krishna needs bheem’s help: the ruined city of pataliputra has been cursed! can the friends do what it takes to bring light back into this town?,2021,7
s411,movie,chhota bheem and the broken amulet,250,2021-07-22,2013,tv-y7,64 min,"when a stranger tries to steal an amulet from the palace, bheem learns the sad story behind the ornament and heads to africa to defeat the real villain.",2021,7
s412,movie,chhota bheem and the crown of valhalla,250,2021-07-22,2013,tv-y7,64 min,"to save the kingdom of valhalla from invasion by vikings, bheem is gathering his army of friends, who are ready to put up a formidable fight!",2021,7
s413,movie,chhota bheem and the incan adventure,250,2021-07-22,2013,tv-y7,65 min,"when dholakpur’s princess is kidnapped, bheem is off to the land of the incas to save her, but he’s in for an even bigger challenge upon his arrival.",2021,7
s414,movie,chhota bheem and the shinobi secret,250,2021-07-22,2013,tv-y7,64 min,"after learning of a samurai village under threat by their own emperor, bheem sets off for japan to offer his help.",2021,7
s415,movie,chhota bheem aur hanuman,250,2021-07-22,2012,tv-y7,68 min,"when two evil entities kidnap a princess in a plot to build a new kingdom, bheem takes them on with the help of the courageous monkey god hanuman.",2021,7
s416,movie,chhota bheem aur krishna,250,2021-07-22,2009,tv-y7,68 min,"centuries after the end of a conqueror's rule, he is mysteriously back from the dead. it’s up to bheem to save dholakpur from being taken over!",2021,7
s417,movie,chhota bheem aur krishna vs zimbara,250,2021-07-22,2013,tv-y7,64 min,"a demon of darkness is plotting world domination — but when bheem and krishna catch wind of his plans, they’ll stop at nothing to destroy him.",2021,7
s418,movie,chhota bheem in african safari,251,2021-07-22,2015,tv-y7,62 min,bheem’s plans for an exciting african safari are interrupted when he finds that an evil ruler is using magical powers to cause drought through the land.,2021,7
s419,movie,chhota bheem ka roosi romanch,252,2021-07-22,2019,tv-y,63 min,"a faulty transportation machine lands chhota bheem and his friends in russia, where they must save a princess from an evil, power-hungry magician.",2021,7
s420,movie,chhota bheem: bheem vs aliens,250,2021-07-22,2010,tv-y7,69 min,space invaders have kidnapped dholakpur’s king and princess! the only way bheem can rescue them? defeat the aliens in a cricket match.,2021,7
s421,movie,chhota bheem: dholakpur to kathmandu,250,2021-07-22,2012,tv-y7,70 min,bheem’s holiday in nepal takes an unexpected turn when he is called on to save a monkey cub from snow leopards and reunite him with his father.,2021,7
s422,movie,chhota bheem: dus pe dus,253,2021-07-22,2014,tv-y7,63 min,"after a precious temple stone is stolen under his watch, bheem trains in a special martial art to prepare for a showdown with the thief.",2021,7
s423,movie,chhota bheem: journey to petra,250,2021-07-22,2011,tv-y7,68 min,"the king has been away to meet an old friend, but when he sends for urgent help, bheem finds himself on an action-packed rescue mission to egypt!",2021,7
s424,movie,chhota bheem: master of shaolin,250,2021-07-22,2011,tv-y7,74 min,"summoned by a monk to help reclaim a temple from a dangerous leader, bheem must master the shaolin kung fu techniques if he wants a fighting chance!",2021,7
s425,movie,chhota bheem: the rise of kirmada,250,2021-07-22,2012,tv-y7,68 min,bheem and young lord krishna team up to protect the world against the wicked and powerful kirmada and his equally dangerous bat army.,2021,7
s426,tv show,chicago med,2,2021-07-22,2019,tv-14,5 Seasons,"the doctors and nurses of gaffney chicago medical center juggle the busy er's dramas and dangers in this spinoff of ""chicago fire"" and ""chicago p.d.""",2021,7
s427,movie,cousins,254,2021-07-22,2021,tv-ma,99 min,"separated as children, three cousins with an unshakeable bond confront their painful pasts and embark on an emotional journey to find each other.",2021,7
s428,movie,wannabe courageous,255,2021-07-22,2019,tv-14,90 min,"when his newlywed wife becomes disenchanted because he failed to protect her from danger, omar seeks the help of a quirky psychiatrist to win her back.",2021,7
s429,movie,words bubble up like soda pop,256,2021-07-22,2021,tv-g,87 min,"after meeting one bright, sunny day, a shy boy who expresses himself through haiku and a bubbly but self-conscious girl share a brief, magical summer.",2021,7
s430,movie,sanitation day,257,2021-07-21,2020,tv-14,105 min,two cops must contend with the uncooperative tenants of an apartment complex as they try to solve a murder before the crime scene is wiped clean.,2021,7
s431,tv show,sexy beasts,2,2021-07-21,2021,tv-14,1 Season,"hoping to say goodbye to superficial dating, real-life singles sport elaborate makeup and prosthetics to put true blind-date chemistry to the test.",2021,7
s432,tv show,too hot to handle: brazil,2,2021-07-21,2021,tv-ma,1 Season,"sizzling hot young brazilians meet at a dreamy beach resort. but for a shot at r$500,000 in this fun reality show, they'll have to give up sex.",2021,7
s433,movie,trollhunters: rise of the titans,258,2021-07-21,2021,tv-y7,106 min,"heroes from ""trollhunters,"" ""3below"" and ""wizards"" join forces to fight a shadowy enemy threatening to take over their worlds — and reset earth itself.",2021,7
s434,movie,milkwater,259,2021-07-20,2020,tv-ma,102 min,aimless 20-something milo impulsively becomes a gay man’s surrogate and wrestles with the emotional complexities of her non-traditional decision.,2021,7
s435,tv show,okupas,2,2021-07-20,2020,tv-ma,1 Season,"in 2000, a group of young men takes over a house in buenos aires, becoming squatters, while dealing with an increasingly violent and hostile city.",2021,7
s436,tv show,touch your heart,2,2021-07-20,2019,tv-ma,1 Season,"hoping to make a comeback after a bad scandal, an actress agrees to research a new role by taking a job as a secretary for a prickly attorney.",2021,7
s437,movie,the tambour of retribution,260,2021-07-19,2021,tv-14,91 min,"in an impoverished neighborhood, the son of a swordsman falls in love with the daughter of a wedding singer — a taboo match in a traditional society.",2021,7
s438,movie,cosmic sin,261,2021-07-17,2021,r,88 min,"in the year 2524, a disgraced retired general is called back into combat to help prevent an interstellar war against a hostile alien fleet.",2021,7
s439,movie,2 weeks in lagos,262,2021-07-16,2020,tv-pg,107 min,a businessman returns home to nigeria and falls in love with a friend's sister despite his family’s plan for him to marry a politician’s daughter.,2021,7
s440,movie,deep,263,2021-07-16,2021,tv-ma,101 min,four insomniac med school students are lured into a neuroscience experiment that spirals out of control — and must find a way out before it’s too late.,2021,7
s441,tv show,explained,2,2021-07-16,2021,tv-ma,3 Seasons,"this enlightening series from vox digs into a wide range of topics such as the rise of cryptocurrency, why diets fail, and the wild world of k-pop.",2021,7
s442,movie,fear street part 3: 1666,264,2021-07-16,2021,r,114 min,"thrust back to 1666, deena learns the truth about sarah fier. back in 1994, the friends fight for their lives — and shadyside’s future.",2021,7
s443,tv show,johnny test,2,2021-07-16,2021,tv-y7,1 Season,"how much trouble could one imaginative boy, his faithful dog and two science-loving sisters possibly get into? hmm, that sounds like a challenge!",2021,7
s444,movie,la ley de herodes,265,2021-07-16,1999,r,123 min,"following the brutal 1949 murder of a small mexican town's mayor, genteel and humble janitor juan vargas is appointed his successor.",2021,7
s445,tv show,naomi osaka,266,2021-07-16,2021,tv-14,1 Season,this intimate series follows naomi osaka as she explores her cultural roots and navigates her multifaceted identity as a tennis champ and rising leader.,2021,7
s446,movie,the beguiled,267,2021-07-16,2017,r,94 min,"during the civil war, a wounded union soldier takes refuge at a southern girls school, rupturing the calm amid growing sexual tension and infighting.",2021,7
s447,movie,the book of henry,268,2021-07-16,2017,pg-13,105 min,"an 11-year-old vows to help a new neighbor who he suspects is in danger, and documents his efforts in a series of written entries and audio recordings.",2021,7
s448,movie,the twilight saga: breaking dawn: part 1,269,2021-07-16,2011,pg-13,117 min,"after a dream wedding, bella and edward enter a new nightmare when a shocking development forces life-or-death decisions.",2021,7
s449,movie,the twilight saga: breaking dawn: part 2,269,2021-07-16,2012,pg-13,115 min,"in the epic series' final chapter, bella and edward's newborn daughter forces the couple into a life-altering confrontation with the volturi.",2021,7
s450,movie,the twilight saga: eclipse,270,2021-07-16,2010,pg-13,124 min,"with a bloodthirsty enemy on a quest for revenge, bella must reconcile her love for vampire edward and her growing feelings for werewolf jacob.",2021,7
s451,movie,the twilight saga: new moon,271,2021-07-16,2009,pg-13,131 min,"still reeling from the departure of vampire edward cullen, a heartbroken bella swan finds comfort in her friendship with werewolf jacob black.",2021,7
s452,movie,twilight,272,2021-07-16,2008,pg-13,122 min,"when bella swan moves in with her father, she starts school and meets edward, a mysterious classmate who reveals himself to be a 108-year-old vampire.",2021,7
s453,movie,a perfect fit,273,2021-07-15,2021,tv-pg,113 min,"sparks fly when a fashion blogger in bali meets a gifted shoemaker, leading her to question her commitment to her fiancé.",2021,7
